id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
5691	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	O2_W1	1	1	0	-5.61278666666667e-06	O2	15	0	5.61278666666667e-06	W1	15	0	0	1	0
5692	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	O2_W1	0.371093369522698	1	0	-2.289032e-05	O2	15	0	2.289032e-05	W1	15	0	0	2	0
5693	PWY-7560: methylerythritol phosphate pathway II	O2_W1	1	1	0	7.97586666666667e-06	O2	15	0	0	W1	15	0	7.97586666666667e-06	1	0
5694	PWY-7663: gondoate biosynthesis (anaerobic)	O2_W1	0.361310428526179	1	0	-1.806748e-05	O2	15	0	2.22227266666667e-05	W1	15	0	4.15524666666667e-06	3	1
5695	PWY-7664: oleate biosynthesis IV (anaerobic)	O2_W1	0.371093369522698	1	0	-1.85110666666667e-05	O2	15	0	1.85110666666667e-05	W1	15	0	0	2	0
5696	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	O2_W1	0.371093369522698	1	0	-4.49850666666667e-05	O2	15	0	4.49850666666667e-05	W1	15	0	0	2	0
5697	PWY-922: mevalonate pathway I	O2_W1	1	1	0	-1.13592e-05	O2	15	0	2.41630666666667e-05	W1	15	0	1.28038666666667e-05	1	1
5698	PWY0-1061: superpathway of L-alanine biosynthesis	O2_W1	1	1	0	-1.45722666666667e-05	O2	15	0	1.45722666666667e-05	W1	15	0	0	1	0
5699	PWY0-1261: anhydromuropeptides recycling	O2_W1	1	1	0	-2.23464e-06	O2	15	0	3.67256666666667e-05	W1	15	0	3.44910266666667e-05	2	3
5700	PWY0-1296: purine ribonucleosides degradation	O2_W1	1	1	0	-9.20519333333333e-06	O2	15	0	1.03117333333333e-05	W1	15	0	1.10654e-06	1	1
5701	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	O2_W1	1	1	0	-1.12673733333333e-05	O2	15	0	1.27305333333333e-05	W1	15	0	1.46316e-06	1	1
5702	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	O2_W1	0.422678074170635	1	0	-2.19858533333333e-05	O2	15	0	2.35216e-05	W1	15	0	1.53574666666667e-06	2	1
5703	PWY0-1319: CDP-diacylglycerol biosynthesis II	O2_W1	0.371093369522698	1	0	-2.23952666666667e-05	O2	15	0	2.23952666666667e-05	W1	15	0	0	2	0
5704	PWY0-1479: tRNA processing	O2_W1	0.371093369522698	1	0	-2.50014e-05	O2	15	0	2.50014e-05	W1	15	0	0	2	0
5705	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	O2_W1	0.964541384555568	1	-2.19791e-05	2.42915933333333e-05	O2	15	6.49059e-05	0.000118515486666667	W1	15	4.29268e-05	0.00014280708	8	9
5706	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	O2_W1	0.371093369522698	1	0	-3.76952733333333e-05	O2	15	0	4.08372666666667e-05	W1	15	0	3.14199333333333e-06	2	1
5707	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	O2_W1	0.185143724157873	1	0	-0.000100089713333333	O2	15	0	0.000184946666666667	W1	15	0	8.48569533333333e-05	7	6
5708	PWY0-781: aspartate superpathway	O2_W1	0.371093369522698	1	0	-1.94044333333333e-05	O2	15	0	1.94044333333333e-05	W1	15	0	0	2	0
5709	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	O2_W1	1	1	0	-9.77533333333333e-06	O2	15	0	9.77533333333333e-06	W1	15	0	0	1	0
5710	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	O2_W1	0.371093369522698	1	0	-1.76004666666667e-05	O2	15	0	1.76004666666667e-05	W1	15	0	0	2	0
5711	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	O2_W1	1	1	0	-6.02227333333333e-06	O2	15	0	6.02227333333333e-06	W1	15	0	0	1	0
5712	PWY1G-0: mycothiol biosynthesis	O2_W1	1	1	0	2.15728e-06	O2	15	0	0	W1	15	0	2.15728e-06	1	0
5713	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	O2_W1	0.371093369522698	1	0	-6.60802666666667e-06	O2	15	0	6.60802666666667e-06	W1	15	0	0	2	0
5714	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	O2_W1	0.371093369522698	1	0	-1.17703133333333e-05	O2	15	0	1.17703133333333e-05	W1	15	0	0	2	0
5715	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	O2_W1	0.371093369522698	1	0	-1.17703133333333e-05	O2	15	0	1.17703133333333e-05	W1	15	0	0	2	0
5716	PWY66-367: ketogenesis	O2_W1	1	1	0	-3.94695333333333e-06	O2	15	0	3.94695333333333e-06	W1	15	0	0	1	0
5717	PWY66-399: gluconeogenesis III	O2_W1	0.422678074170635	1	0	-2.21788e-05	O2	15	0	2.97341333333333e-05	W1	15	0	7.55533333333333e-06	2	1
5718	PWY66-422: D-galactose degradation V (Leloir pathway)	O2_W1	0.944182513250483	1	3.99753e-05	-7.36456000000003e-06	O2	15	0	0.000133250193333333	W1	15	3.99753e-05	0.000125885633333333	7	8
5719	PWYG-321: mycolate biosynthesis	O2_W1	1	1	0	-1.04335333333333e-05	O2	15	0	1.04335333333333e-05	W1	15	0	0	1	0
5720	PYRIDNUCSAL-PWY: NAD salvage pathway I	O2_W1	1	1	0	3.97187333333333e-05	O2	15	0	0	W1	15	0	3.97187333333333e-05	1	0
5721	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	O2_W1	0.204893893816379	1	0	0.000146467706666667	O2	15	0	1.831436e-05	W1	15	0	0.000164782066666667	3	5
5722	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	O2_W1	1	1	0	-6.7012e-06	O2	15	0	6.7012e-06	W1	15	0	0	1	0
5723	RHAMCAT-PWY: L-rhamnose degradation I	O2_W1	1	1	0	-5.28161333333333e-06	O2	15	0	5.28161333333333e-06	W1	15	0	0	1	0
5724	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	O2_W1	0.183430618982178	1	0	0.000165817293333333	O2	15	0	6.82045066666667e-05	W1	15	0	0.0002340218	5	6
5725	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	O2_W1	0.789268026134281	1	0	-8.82307333333333e-06	O2	15	0	1.15977266666667e-05	W1	15	0	2.77465333333333e-06	2	1
5726	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	O2_W1	1	1	0	-1.28942666666667e-05	O2	15	0	1.28942666666667e-05	W1	15	0	0	1	0
5727	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	O2_W1	1	1	0	-1.0409e-05	O2	15	0	1.0409e-05	W1	15	0	0	1	0
5728	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	O2_W1	1	1	0	-1.67579333333333e-06	O2	15	0	1.67579333333333e-06	W1	15	0	0	1	0
5729	TCA: TCA cycle I (prokaryotic)	O2_W1	1	1	0	-1.74226e-06	O2	15	0	1.74226e-06	W1	15	0	0	1	0
5730	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	O2_W1	0.812703686128436	1	0	2.38620933333333e-05	O2	15	0	3.67274333333333e-05	W1	15	0	6.05895266666667e-05	6	4
5731	THRESYN-PWY: superpathway of L-threonine biosynthesis	O2_W1	1	1	0	2.74689666666667e-05	O2	15	0	9.26290266666667e-05	W1	15	0	0.000120097993333333	5	6
5732	TRNA-CHARGING-PWY: tRNA charging	O2_W1	0.554113130069446	1	0	0.0001173348	O2	15	0	0.000179916466666667	W1	15	0	0.000297251266666667	4	5
5733	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	O2_W1	0.93408203125	1	-0.000190827	9.77213333333334e-05	O2	15	0.00113414	0.0013503176	W1	15	0.000943313	0.00144803893333333	15	15
5734	VALSYN-PWY: L-valine biosynthesis	O2_W1	0.833935414088552	1	0	5.25234e-05	O2	15	0	4.88693333333333e-05	W1	15	0	0.000101392733333333	3	3
5735	UNMAPPED	O2_W2	0.07421875	1	-0.116941	-0.084753	O2	9	0.567007	0.559702666666667	W2	9	0.450066	0.474949666666667	9	9
5736	UNINTEGRATED	O2_W2	0.09765625	1	0.097181	0.07672	O2	9	0.427136	0.429762333333333	W2	9	0.524317	0.506482333333333	9	9
5737	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	O2_W2	1	1	0	-3.52844444444444e-05	O2	9	0	3.52844444444444e-05	W2	9	0	0	1	0
5738	ANAEROFRUCAT-PWY: homolactic fermentation	O2_W2	0.0590582290905367	1	5.59984e-05	0.000114659488888889	O2	9	0	0	W2	9	5.59984e-05	0.000114659488888889	5	0
5739	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	O2_W2	0.29450739368011	1	6.62171e-05	9.11106777777778e-05	O2	9	0	9.91868888888889e-05	W2	9	6.62171e-05	0.000190297566666667	3	5
5740	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	O2_W2	1	1	0	-6.89266666666667e-06	O2	9	0	6.89266666666667e-06	W2	9	0	0	1	0
5741	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	O2_W2	1	1	0	7.9944e-06	O2	9	0	1.09873777777778e-05	W2	9	0	1.89817777777778e-05	1	1
5742	ARO-PWY: chorismate biosynthesis I	O2_W2	0.105645429201877	1	4.32014e-05	0.000115428844444444	O2	9	0	2.18484222222222e-05	W2	9	4.32014e-05	0.000137277266666667	2	5
5743	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	O2_W2	0.0591720678258594	1	3.85157e-05	3.63471111111111e-05	O2	9	0	8.90182222222222e-06	W2	9	3.85157e-05	4.52489333333333e-05	2	5
5744	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	O2_W2	1	1	0	-5.31724444444444e-06	O2	9	0	5.31724444444444e-06	W2	9	0	0	1	0
5745	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	O2_W2	0.41849223344682	1	0	1.53338777777778e-05	O2	9	0	1.41867777777778e-05	W2	9	0	2.95206555555556e-05	1	4
5746	CALVIN-PWY: Calvin-Benson-Bassham cycle	O2_W2	0.142213241936393	1	6.27659e-05	7.82036e-05	O2	9	0	2.80459444444444e-05	W2	9	6.27659e-05	0.000106249544444444	2	5
5747	CITRULBIO-PWY: L-citrulline biosynthesis	O2_W2	1	1	0	3.5993e-06	O2	9	0	9.89387777777778e-06	W2	9	0	1.34931777777778e-05	1	2
5748	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	O2_W2	0.352542137499713	1	4.3169e-05	0.000287561	O2	9	0.000599777	0.000453446666666667	W2	9	0.000642946	0.000741007666666667	7	6
5749	COA-PWY: coenzyme A biosynthesis I	O2_W2	0.91015625	1	-9.4592e-05	7.00577777777776e-06	O2	9	0.000877783	0.00105276844444444	W2	9	0.000783191	0.00105977422222222	9	9
5750	COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	O2_W2	1	1	0	-1.43754444444444e-06	O2	9	0	1.43754444444444e-06	W2	9	0	0	1	0
5751	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	O2_W2	0.105645429201877	1	0	0.000114451811111111	O2	9	0	2.27444111111111e-05	W2	9	0	0.000137196222222222	2	4
5752	DAPLYSINESYN-PWY: L-lysine biosynthesis I	O2_W2	1	1	0	-4.24238888888889e-06	O2	9	0	4.24238888888889e-06	W2	9	0	0	1	0
5753	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	O2_W2	0.201242620957724	1	0	7.11436666666667e-05	O2	9	0	1.55032222222222e-05	W2	9	0	8.66468888888889e-05	1	3
5754	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	O2_W2	0.529368106184798	1	2.32031e-05	0.000128011288888889	O2	9	0	9.92166666666667e-05	W2	9	2.32031e-05	0.000227227955555556	2	5
5755	FAO-PWY: fatty acid &beta;-oxidation I	O2_W2	1	1	0	-4.63403333333333e-06	O2	9	0	4.63403333333333e-06	W2	9	0	0	1	0
5756	FASYN-ELONG-PWY: fatty acid elongation -- saturated	O2_W2	0.789268026134281	1	0	-1.02860888888889e-05	O2	9	0	1.74386555555556e-05	W2	9	0	7.15256666666667e-06	2	2
5757	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	O2_W2	1	1	0	-5.29166666666667e-06	O2	9	0	6.40316666666667e-06	W2	9	0	1.1115e-06	1	1
5758	FERMENTATION-PWY: mixed acid fermentation	O2_W2	0.371093369522698	1	0	3.06817111111111e-05	O2	9	0	0	W2	9	0	3.06817111111111e-05	2	0
5759	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	O2_W2	1	1	0	1.14265555555556e-05	O2	9	0	0	W2	9	0	1.14265555555556e-05	1	0
5760	GLUCONEO-PWY: gluconeogenesis I	O2_W2	0.18144920772142	1	0	6.08153666666667e-05	O2	9	0	0	W2	9	0	6.08153666666667e-05	3	0
5761	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	O2_W2	1	1	0	-3.66153333333333e-06	O2	9	0	6.04042222222222e-06	W2	9	0	2.37888888888889e-06	1	1
5762	GLUTORN-PWY: L-ornithine biosynthesis	O2_W2	1	1	0	-3.70507777777778e-06	O2	9	0	3.70507777777778e-06	W2	9	0	0	1	0
5763	GLYCOCAT-PWY: glycogen degradation I (bacterial)	O2_W2	1	1	0	2.98303333333333e-06	O2	9	0	6.74636666666667e-06	W2	9	0	9.7294e-06	1	2
5764	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	O2_W2	1	1	0	2.68575555555556e-06	O2	9	0	1.68032222222222e-06	W2	9	0	4.36607777777778e-06	1	1
5765	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	O2_W2	1	1	0	-4.97463333333333e-06	O2	9	0	4.97463333333333e-06	W2	9	0	0	1	0
5766	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	O2_W2	0.280712665268496	1	0	0.000111605755555556	O2	9	0	9.27878888888889e-05	W2	9	0	0.000204393644444444	4	4
5767	GLYOXYLATE-BYPASS: glyoxylate cycle	O2_W2	1	1	0	-6.87666666666667e-08	O2	9	0	1.8616e-06	W2	9	0	1.79283333333333e-06	1	1
5768	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	O2_W2	1	1	0	-4.47134444444444e-06	O2	9	0	4.47134444444444e-06	W2	9	0	0	1	0
5769	HISDEG-PWY: L-histidine degradation I	O2_W2	0.371093369522698	1	0	1.25012e-05	O2	9	0	0	W2	9	0	1.25012e-05	2	0
5770	HISTSYN-PWY: L-histidine biosynthesis	O2_W2	1	1	0	8.5541e-06	O2	9	0	4.87234444444444e-06	W2	9	0	1.34264444444444e-05	1	1
5771	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	O2_W2	1	1	0	-3.8403e-06	O2	9	0	3.8403e-06	W2	9	0	0	1	0
5772	HSERMETANA-PWY: L-methionine biosynthesis III	O2_W2	0.0590582290905367	1	1.22969e-05	7.23154111111111e-05	O2	9	0	1.24103333333333e-05	W2	9	1.22969e-05	8.47257444444444e-05	1	5
5773	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	O2_W2	0.41849223344682	1	0	1.42528222222222e-05	O2	9	0	1.64842222222222e-05	W2	9	0	3.07370444444444e-05	1	4
5774	KETOGLUCONMET-PWY: ketogluconate metabolism	O2_W2	1	1	0	1.9945e-06	O2	9	0	0	W2	9	0	1.9945e-06	1	0
5775	LACTOSECAT-PWY: lactose and galactose degradation I	O2_W2	0.787406490666269	1	0	6.82975555555556e-05	O2	9	0	0.000775311333333333	W2	9	0	0.000843608888888889	4	4
5776	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	O2_W2	1	1	0	-4.95543333333333e-06	O2	9	0	4.95543333333333e-06	W2	9	0	0	1	0
5777	METSYN-PWY: L-homoserine and L-methionine biosynthesis	O2_W2	1	1	0	-5.2767e-06	O2	9	0	5.2767e-06	W2	9	0	0	1	0
5778	NONMEVIPP-PWY: methylerythritol phosphate pathway I	O2_W2	0.18144920772142	1	0	0.000126371	O2	9	0	0	W2	9	0	0.000126371	3	0
5779	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	O2_W2	0.142213241936393	1	8.5095e-05	5.73706333333333e-05	O2	9	0	3.74649777777778e-05	W2	9	8.5095e-05	9.48356111111111e-05	3	6
5780	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	O2_W2	0.100348246462291	1	0	0.000219264688888889	O2	9	0	0	W2	9	0	0.000219264688888889	4	0
5781	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	O2_W2	1	1	0	4.64588888888889e-07	O2	9	0	2.36902222222222e-06	W2	9	0	2.83361111111111e-06	1	1
5782	P124-PWY: Bifidobacterium shunt	O2_W2	0.100348246462291	1	0	4.89895e-05	O2	9	0	3.72529888888889e-05	W2	9	0	8.62424888888889e-05	2	4
5783	P164-PWY: purine nucleobases degradation I (anaerobic)	O2_W2	1	1	0	2.93845555555556e-05	O2	9	0	0	W2	9	0	2.93845555555556e-05	1	0
5784	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	O2_W2	1	1	0	-4.62266666666667e-06	O2	9	0	4.62266666666667e-06	W2	9	0	0	1	0
5785	PANTO-PWY: phosphopantothenate biosynthesis I	O2_W2	0.41849223344682	1	0	2.31683444444444e-05	O2	9	0	1.08651555555556e-05	W2	9	0	3.40335e-05	1	4
5786	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	O2_W2	0.855132140584706	1	0	6.59277777777778e-06	O2	9	0	1.83613333333333e-05	W2	9	0	2.49541111111111e-05	1	3
5787	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	O2_W2	0.177529852412153	1	0	0.000232002444444444	O2	9	0	7.61446666666667e-05	W2	9	0	0.000308147111111111	2	4
5788	PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	O2_W2	1	1	0	-1.51558888888889e-05	O2	9	0	1.51558888888889e-05	W2	9	0	0	1	0
5789	PPGPPMET-PWY: ppGpp biosynthesis	O2_W2	1	1	0	4.88536666666667e-06	O2	9	0	0	W2	9	0	4.88536666666667e-06	1	0
5790	PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	O2_W2	1	1	0	-1.11434444444444e-05	O2	9	0	1.11434444444444e-05	W2	9	0	0	1	0
5791	PWY-1042: glycolysis IV (plant cytosol)	O2_W2	0.0546875	1	0.0002759894	0.000242969322222222	O2	9	6.67876e-05	0.000107253033333333	W2	9	0.000342777	0.000350222355555556	6	8
5792	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	O2_W2	1	1	0	-3.78242222222222e-06	O2	9	0	3.78242222222222e-06	W2	9	0	0	1	0
5793	PWY-2941: L-lysine biosynthesis II	O2_W2	0.18144920772142	1	0	5.02716333333333e-05	O2	9	0	0	W2	9	0	5.02716333333333e-05	3	0
5794	PWY-2942: L-lysine biosynthesis III	O2_W2	0.100348246462291	1	0	0.000147299133333333	O2	9	0	4.98428888888889e-06	W2	9	0	0.000152283422222222	1	4
5795	PWY-3001: superpathway of L-isoleucine biosynthesis I	O2_W2	0.855132140584706	1	0	1.40959e-05	O2	9	0	1.04836333333333e-05	W2	9	0	2.45795333333333e-05	1	3
5796	PWY-3781: aerobic respiration I (cytochrome c)	O2_W2	1	1	0	8.67206444444444e-06	O2	9	0	8.85524444444445e-07	W2	9	0	9.55758888888889e-06	1	1
5797	PWY-3841: folate transformations II	O2_W2	0.932646638965876	1	1.17500000000002e-06	-0.000131236777777778	O2	9	0.000417849	0.000604794666666667	W2	9	0.000419024	0.000473557888888889	6	7
5798	PWY-4041: &gamma;-glutamyl cycle	O2_W2	0.100348246462291	1	0	3.19654666666667e-05	O2	9	0	0	W2	9	0	3.19654666666667e-05	4	0
5799	PWY-4981: L-proline biosynthesis II (from arginine)	O2_W2	0.789268026134281	1	0	1.16160444444444e-05	O2	9	0	3.18675555555556e-06	W2	9	0	1.48028e-05	1	2
5800	PWY-5022: 4-aminobutanoate degradation V	O2_W2	1	1	0	1.55955555555556e-06	O2	9	0	0	W2	9	0	1.55955555555556e-06	1	0
5801	PWY-5100: pyruvate fermentation to acetate and lactate II	O2_W2	1	1	0	1.03841222222222e-05	O2	9	0	0	W2	9	0	1.03841222222222e-05	1	0
5802	PWY-5103: L-isoleucine biosynthesis III	O2_W2	1	1	0	2.79174444444444e-06	O2	9	0	0	W2	9	0	2.79174444444444e-06	1	0
5803	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	O2_W2	1	1	0	-4.34329666666667e-06	O2	9	0	5.25561111111111e-06	W2	9	0	9.12314444444444e-07	1	1
5804	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	O2_W2	0.177529852412153	1	0	1.54104555555556e-05	O2	9	0	3.32448888888889e-06	W2	9	0	1.87349444444444e-05	1	4
5805	PWY-5189: tetrapyrrole biosynthesis II (from glycine)	O2_W2	1	1	0	-2.74926666666667e-06	O2	9	0	3.99624444444444e-06	W2	9	0	1.24697777777778e-06	1	1
5806	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	O2_W2	0.371093369522698	1	0	0.000126624222222222	O2	9	0	4.83054444444444e-05	W2	9	0	0.000174929666666667	1	2
5807	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	O2_W2	1	1	0	-5.86662222222222e-06	O2	9	0	5.86662222222222e-06	W2	9	0	0	1	0
5808	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	O2_W2	0.18144920772142	1	0	3.16224333333333e-05	O2	9	0	2.39284444444444e-05	W2	9	0	5.55508777777778e-05	1	3
5809	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	O2_W2	1	1	0	4.38796666666667e-06	O2	9	0	0	W2	9	0	4.38796666666667e-06	1	0
5810	PWY-5484: glycolysis II (from fructose 6-phosphate)	O2_W2	0.201242620957724	1	0	0.000128110111111111	O2	9	0	9.98855555555556e-06	W2	9	0	0.000138098666666667	1	4
5811	PWY-5659: GDP-mannose biosynthesis	O2_W2	1	1	0	-4.56333333333334e-08	O2	9	0	5.2715e-06	W2	9	0	5.22586666666667e-06	1	2
5812	PWY-5667: CDP-diacylglycerol biosynthesis I	O2_W2	1	1	0	-1.21872222222222e-05	O2	9	0	1.21872222222222e-05	W2	9	0	0	1	0
5813	PWY-5686: UMP biosynthesis	O2_W2	0.108319380730004	1	0.000206077	0.000412226111111111	O2	9	0	0.000266827222222222	W2	9	0.000206077	0.000679053333333333	3	7
5814	PWY-5690: TCA cycle II (plants and fungi)	O2_W2	0.371093369522698	1	0	1.19315888888889e-05	O2	9	0	0	W2	9	0	1.19315888888889e-05	2	0
5815	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	O2_W2	1	1	0	5.0046e-06	O2	9	0	2.9821e-06	W2	9	0	7.9867e-06	1	1
5816	PWY-5723: Rubisco shunt	O2_W2	1	1	0	-5.38056666666667e-06	O2	9	0	5.38056666666667e-06	W2	9	0	0	1	0
5817	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	O2_W2	1	1	0	-6.79791111111111e-06	O2	9	0	6.79791111111111e-06	W2	9	0	0	1	0
5818	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	O2_W2	1	1	0	-6.79791111111111e-06	O2	9	0	6.79791111111111e-06	W2	9	0	0	1	0
5819	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	O2_W2	1	1	0	-6.79791111111111e-06	O2	9	0	6.79791111111111e-06	W2	9	0	0	1	0
5820	PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)	O2_W2	1	1	0	-4.86462222222222e-06	O2	9	0	4.86462222222222e-06	W2	9	0	0	1	0
5821	PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)	O2_W2	0.371093369522698	1	0	-4.99756666666667e-06	O2	9	0	1.10133777777778e-05	W2	9	0	6.01581111111111e-06	2	1
5822	PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)	O2_W2	0.371093369522698	1	0	-4.99756666666667e-06	O2	9	0	1.10133777777778e-05	W2	9	0	6.01581111111111e-06	2	1
5823	PWY-5913: TCA cycle VI (obligate autotrophs)	O2_W2	0.583882420770365	1	0	6.42704444444444e-06	O2	9	0	1.99587111111111e-05	W2	9	0	2.63857555555556e-05	2	3
5824	PWY-5918: superpathay of heme biosynthesis from glutamate	O2_W2	1	1	0	-3.70456666666667e-06	O2	9	0	3.70456666666667e-06	W2	9	0	0	1	0
5825	PWY-5920: superpathway of heme biosynthesis from glycine	O2_W2	1	1	0	-4.22046666666667e-06	O2	9	0	4.22046666666667e-06	W2	9	0	0	1	0
5826	PWY-5971: palmitate biosynthesis II (bacteria and plants)	O2_W2	0.371093369522698	1	0	-1.52918666666667e-05	O2	9	0	1.75274333333333e-05	W2	9	0	2.23556666666667e-06	2	1
5827	PWY-5973: cis-vaccenate biosynthesis	O2_W2	1	1	0	2.12940888888889e-05	O2	9	0	1.35740222222222e-05	W2	9	0	3.48681111111111e-05	2	2
5828	PWY-5989: stearate biosynthesis II (bacteria and plants)	O2_W2	0.371093369522698	1	0	-1.57305555555556e-05	O2	9	0	1.78431e-05	W2	9	0	2.11254444444444e-06	2	1
5829	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	O2_W2	0.0934924836898357	1	6.43572e-05	0.000240795366666667	O2	9	0	1.45558777777778e-05	W2	9	6.43572e-05	0.000255351244444444	2	5
5830	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	O2_W2	0.0591720678258594	1	0.000111534	0.000290806011111111	O2	9	0	2.10298777777778e-05	W2	9	0.000111534	0.000311835888888889	3	5
5831	PWY-6123: inosine-5'-phosphate biosynthesis I	O2_W2	0.0591720678258594	1	0.000157583	0.000425417988888889	O2	9	0	5.17776777777778e-05	W2	9	0.000157583	0.000477195666666667	2	5
5832	PWY-6124: inosine-5'-phosphate biosynthesis II	O2_W2	1	1	0	-4.818e-07	O2	9	0	7.96024444444444e-06	W2	9	0	7.47844444444444e-06	1	1
5833	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	O2_W2	0.855132140584706	1	0	2.85715666666667e-05	O2	9	0	7.38833888888889e-05	W2	9	0	0.000102454955555556	3	4
5834	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	O2_W2	0.855132140584706	1	0	-1.46930444444445e-05	O2	9	0	0.000144968822222222	W2	9	0	0.000130275777777778	3	4
5835	PWY-6151: S-adenosyl-L-methionine cycle I	O2_W2	0.150785565027971	1	0.000313745	0.000429809	O2	9	0.000336129	0.000416265666666667	W2	9	0.000649874	0.000846074666666667	7	6
5836	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	O2_W2	0.105645429201877	1	4.09531e-05	0.000108227988888889	O2	9	0	1.96330222222222e-05	W2	9	4.09531e-05	0.000127861011111111	2	5
5837	PWY-6168: flavin biosynthesis III (fungi)	O2_W2	1	1	0	-5.47092222222222e-06	O2	9	0	8.93585555555556e-06	W2	9	0	3.46493333333333e-06	1	1
5838	PWY-621: sucrose degradation III (sucrose invertase)	O2_W2	0.18144920772142	1	0	3.32713111111111e-05	O2	9	0	2.63761111111111e-05	W2	9	0	5.96474222222222e-05	1	3
