id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
413	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	high_unclassified	0.0446212701973188	0.133863810591956	0	9.99206774773425e-06	high	169	0	1.72230946745562e-06	unclassified	79	0	1.17143772151899e-05	8	9
414	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	high_unclassified	0.0059913668745528	0.0179741006236584	0	9.33520900307093e-06	high	169	0	1.26765680473373e-07	unclassified	79	0	9.4619746835443e-06	1	5
415	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	high_unclassified	0.0059913668745528	0.0179741006236584	0	8.89959029286196e-06	high	169	0	1.25851479289941e-07	unclassified	79	0	9.0254417721519e-06	1	5
416	PWY-6305: putrescine biosynthesis IV	high_unclassified	0.0818168987434404	0.245450696230321	0	6.60235988839787e-06	high	169	0	1.52392112426035e-06	unclassified	79	0	8.12628101265823e-06	9	9
417	PWY-6313: serotonin degradation	high_unclassified	0.145957465987804	0.437872397963411	0	3.75305063291139e-07	high	169	0	0	unclassified	79	0	3.75305063291139e-07	1	0
418	PWY-6317: galactose degradation I (Leloir pathway)	high_unclassified	0.673142354563074	1	0	5.52180802486705e-05	high	169	0	0.000118982752662722	unclassified	79	0	0.000174200832911392	75	35
419	PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	high_unclassified	0.0387813106951796	0.116343932085539	0	7.39962658227848e-07	high	169	0	0	unclassified	79	0	7.39962658227848e-07	2	0
420	PWY-6353: purine nucleotides degradation II (aerobic)	high_unclassified	0.335682352898919	1	0	-2.71400946745562e-07	high	169	0	2.71400946745562e-07	unclassified	79	0	0	2	0
421	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	high_unclassified	0.0961420419514268	0.28842612585428	0	8.6513511384915e-05	high	169	0	0.00017302015443787	unclassified	79	0	0.000259533665822785	49	31
422	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	high_unclassified	0.187996006732943	0.56398802019883	0	-0.000111645384959928	high	169	0	0.000290769488757396	unclassified	79	0	0.000179124103797468	62	24
423	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	high_unclassified	0.147629521774904	0.442888565324712	0	8.61054203505356e-05	high	169	0	0.000202593092307692	unclassified	79	0	0.000288698512658228	58	34
424	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	high_unclassified	0.499642257652356	1	0	-1.46e-06	high	169	0	1.46e-06	unclassified	79	0	0	1	0
425	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	high_unclassified	0.145957465987804	0.437872397963411	0	2.79840506329114e-07	high	169	0	0	unclassified	79	0	2.79840506329114e-07	1	0
426	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	high_unclassified	0.000990567774871269	0.00297170332461381	0	6.67470632911392e-06	high	169	0	0	unclassified	79	0	6.67470632911392e-06	5	0
427	PWY-6527: stachyose degradation	high_unclassified	0.398471504529512	1	0	6.3048570796195e-05	high	169	0	0.000195257153254438	unclassified	79	0	0.000258305724050633	76	37
428	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	high_unclassified	0.174897533015176	0.524692599045527	0	2.40935769605273e-06	high	169	0	3.6479650887574e-06	unclassified	79	0	6.05732278481013e-06	6	6
429	PWY-6549: L-glutamine biosynthesis III	high_unclassified	0.425619954919846	1	0	9.65428716950041e-07	high	169	0	1.98085207100592e-07	unclassified	79	0	1.16351392405063e-06	2	2
430	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	high_unclassified	0.713785128797445	1	0	-1.7603509699648e-06	high	169	0	2.54944970414201e-06	unclassified	79	0	7.89098734177215e-07	3	2
431	PWY-6606: guanosine nucleotides degradation II	high_unclassified	0.713785128797445	1	0	-1.07763510598457e-06	high	169	0	2.13465029585799e-06	unclassified	79	0	1.05701518987342e-06	3	2
432	PWY-6608: guanosine nucleotides degradation III	high_unclassified	0.337107081793106	1	0	2.29643319301925e-06	high	169	0	3.52977313609467e-06	unclassified	79	0	5.82620632911392e-06	11	8
433	PWY-6609: adenine and adenosine salvage III	high_unclassified	0.715265375194248	1	0	2.09415707437645e-06	high	169	0	2.82376834319527e-05	unclassified	79	0	3.03318405063291e-05	20	8
434	PWY-6628: superpathway of L-phenylalanine biosynthesis	high_unclassified	0.499642257652356	1	0	-3.72763313609467e-07	high	169	0	3.72763313609467e-07	unclassified	79	0	0	1	0
435	PWY-6700: queuosine biosynthesis	high_unclassified	0.285064234233488	0.855192702700463	0	-3.18915017676579e-06	high	169	0	2.92508047337278e-05	unclassified	79	0	2.6061654556962e-05	29	19
436	PWY-6703: preQ0 biosynthesis	high_unclassified	0.424005227639516	1	0	-1.02864380945248e-06	high	169	0	2.12770710059172e-06	unclassified	79	0	1.09906329113924e-06	5	1
437	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	high_unclassified	0.0111306993762945	0.0333920981288836	0	1.31926708860759e-06	high	169	0	0	unclassified	79	0	1.31926708860759e-06	3	0
438	PWY-6737: starch degradation V	high_unclassified	0.915234644770902	1	-1.47494e-05	-2.97785867650364e-06	high	169	3.02812e-05	0.000250150340828402	unclassified	79	1.55318e-05	0.000247172482151899	87	44
439	PWY-6803: phosphatidylcholine acyl editing	high_unclassified	0.951617463600778	1	0	-5.15378439218036e-07	high	169	0	6.5466223668639e-07	unclassified	79	0	1.39283797468354e-07	4	2
440	PWY-6892: thiazole biosynthesis I (E. coli)	high_unclassified	0.236414487722064	0.709243463166192	0	-5.6388224852071e-07	high	169	0	5.6388224852071e-07	unclassified	79	0	0	3	0
441	PWY-6897: thiamin salvage II	high_unclassified	0.294426104833157	0.88327831449947	0	-6.73410562504681e-06	high	169	0	9.22748284023669e-06	unclassified	79	0	2.49337721518987e-06	12	3
442	PWY-6901: superpathway of glucose and xylose degradation	high_unclassified	0.000990567774871269	0.00297170332461381	0	1.44744430379747e-05	high	169	0	0	unclassified	79	0	1.44744430379747e-05	5	0
443	PWY-6936: seleno-amino acid biosynthesis	high_unclassified	0.558106381575517	1	0	3.48846779791776e-05	high	169	0	6.03796473372781e-05	unclassified	79	0	9.52643253164557e-05	44	23
444	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	high_unclassified	0.791332856157432	1	0	-1.87446302898659e-06	high	169	0	4.49079467455621e-06	unclassified	79	0	2.61633164556962e-06	12	5
445	PWY-7039: phosphatidate metabolism, as a signaling molecule	high_unclassified	3.28922084662941e-05	9.86766253988822e-05	0	4.98679974908247e-06	high	169	0	2.82283668639053e-07	unclassified	79	0	5.26908341772152e-06	3	12
446	PWY-7111: pyruvate fermentation to isobutanol (engineered)	high_unclassified	0.113315377052937	0.33994613115881	0	1.59526338851022e-05	high	169	0	3.11204230769231e-05	unclassified	79	0	4.70730569620253e-05	33	22
447	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	high_unclassified	0.596063051543473	1	0	-1.17604111609617e-05	high	169	0	4.22299278698225e-05	unclassified	79	0	3.04695167088608e-05	38	15
448	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	high_unclassified	0.630667008715655	1	0	1.51430805183132e-05	high	169	0	3.93442928994083e-05	unclassified	79	0	5.44873734177215e-05	36	19
449	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	high_unclassified	0.519047480992299	1	4.81468e-05	2.74924048910194e-05	high	169	0	0.000116390052071006	unclassified	79	4.81468e-05	0.000143882456962025	77	41
450	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	high_unclassified	0.345185670768412	1	0	1.39875750805183e-05	high	169	0	1.52310147928994e-05	unclassified	79	0	2.92185898734177e-05	17	11
451	PWY-7199: pyrimidine deoxyribonucleosides salvage	high_unclassified	0.481462924675798	1	2.55789e-05	2.08077708358925e-05	high	169	4.46165e-05	0.000129174174733728	unclassified	79	7.01954e-05	0.00014998194556962	98	47
452	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	high_unclassified	0.44613141447054	1	0	-3.67446100666617e-07	high	169	0	5.10439644970414e-07	unclassified	79	0	1.42993544303797e-07	2	2
453	PWY-7208: superpathway of pyrimidine nucleobases salvage	high_unclassified	0.0388565696755882	0.116569709026765	0	2.56935007864579e-07	high	169	0	1.87132828402367e-05	unclassified	79	0	1.89702178481013e-05	23	21
454	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	high_unclassified	0.634386252364704	1	0	1.21053468878736e-05	high	169	0	3.41090189349112e-05	unclassified	79	0	4.62143658227848e-05	36	19
455	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	high_unclassified	0.17982151135526	0.539464534065781	0	2.30990788704966e-06	high	169	0	6.68247692307692e-06	unclassified	79	0	8.99238481012658e-06	6	6
456	PWY-7219: adenosine ribonucleotides de novo biosynthesis	high_unclassified	0.737887395793973	1	1.6533e-05	0.000445829140798442	high	169	0.00063001	0.000770756576923077	unclassified	79	0.000646543	0.00121658571772152	153	66
457	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	high_unclassified	0.663306666356331	1	2.90142e-05	1.09750347614411e-05	high	169	0	9.66867538461539e-05	unclassified	79	2.90142e-05	0.000107661788607595	77	41
458	PWY-7221: guanosine ribonucleotides de novo biosynthesis	high_unclassified	0.632497355397069	1	3.18732e-05	1.38553659051756e-05	high	169	0	9.9942701183432e-05	unclassified	79	3.18732e-05	0.000113798067088608	73	41
459	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	high_unclassified	0.663306666356331	1	2.90142e-05	1.09750347614411e-05	high	169	0	9.66867538461539e-05	unclassified	79	2.90142e-05	0.000107661788607595	77	41
460	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	high_unclassified	0.622220252447188	1	2.39912e-05	1.46242004269343e-05	high	169	0	8.66709970414201e-05	unclassified	79	2.39912e-05	0.000101295197468354	73	41
461	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	high_unclassified	0.160390603552837	0.481171810658512	0.000170757	0.000653614278788106	high	169	0.000609351	0.000755358868047337	unclassified	79	0.000780108	0.00140897314683544	137	62
462	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	high_unclassified	0.00104055983545482	0.00312167950636447	0	4.5211238813572e-06	high	169	0	9.38550295857988e-07	unclassified	79	0	5.45967417721519e-06	5	11
463	PWY-7242: D-fructuronate degradation	high_unclassified	0.145957465987804	0.437872397963411	0	3.09370886075949e-07	high	169	0	0	unclassified	79	0	3.09370886075949e-07	1	0
464	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	high_unclassified	0.181588875533661	0.544766626600984	0	1.47750009961801e-05	high	169	0	1.55820597633136e-05	unclassified	79	0	3.03570607594937e-05	11	9
465	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	high_unclassified	0.574203481246384	1	0	-1.61911716725339e-07	high	169	0	4.92847159763314e-07	unclassified	79	0	3.30935443037975e-07	4	1
466	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	high_unclassified	0.00329611732455456	0.00988835197366368	0	7.35514050632911e-06	high	169	0	0	unclassified	79	0	7.35514050632911e-06	4	0
467	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	high_unclassified	0.285925796582119	0.857777389746357	0	1.97854501835069e-05	high	169	0	1.22299662721893e-05	unclassified	79	0	3.20154164556962e-05	21	14
468	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	high_unclassified	0.00329611732455456	0.00988835197366368	0	6.99687848101266e-06	high	169	0	0	unclassified	79	0	6.99687848101266e-06	4	0
469	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	high_unclassified	0.00428924594187773	0.0128677378256332	0	-3.80176941427608e-05	high	169	0	4.75503295857988e-05	unclassified	79	0	9.53263544303797e-06	31	4
470	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	high_unclassified	0.236414487722064	0.709243463166192	0	-2.30611183431953e-07	high	169	0	2.30611183431953e-07	unclassified	79	0	0	3	0
471	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	high_unclassified	0.266587821824143	0.799763465472429	0	9.53113579507153e-06	high	169	0	3.73134142011834e-06	unclassified	79	0	1.32624772151899e-05	9	7
472	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	high_unclassified	0.718834827319128	1	0	9.1717147030185e-07	high	169	0	9.00753846153846e-07	unclassified	79	0	1.8179253164557e-06	5	3
473	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	high_unclassified	0.00612310411365857	0.0183693123409757	0	1.81786184031159e-05	high	169	0	4.68746153846154e-07	unclassified	79	0	1.8647364556962e-05	1	5
474	PWY-7560: methylerythritol phosphate pathway II	high_unclassified	0.00900383651661755	0.0270115095498526	0	-1.3624924947944e-05	high	169	0	1.37362416568047e-05	unclassified	79	0	1.1131670886076e-07	18	1
475	PWY-7663: gondoate biosynthesis (anaerobic)	high_unclassified	0.289411131145537	0.868233393436612	0	7.8187478810576e-06	high	169	0	3.03542047337278e-06	unclassified	79	0	1.08541683544304e-05	13	9
476	PWY-7664: oleate biosynthesis IV (anaerobic)	high_unclassified	0.00185535202975587	0.00556605608926762	0	9.69461778143959e-06	high	169	0	1.0416449704142e-07	unclassified	79	0	9.79878227848101e-06	1	6
477	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	high_unclassified	0.192096276247303	0.576288828741908	0	4.04894780915287e-06	high	169	0	9.67230769230769e-08	unclassified	79	0	4.14567088607595e-06	1	2
478	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	high_unclassified	0.281329788665296	0.843989365995888	0	-5.31096254962176e-07	high	169	0	7.96258106508876e-06	unclassified	79	0	7.43148481012658e-06	7	6
479	PWY-922: mevalonate pathway I	high_unclassified	7.0803469025496e-06	2.12410407076488e-05	0	2.86824286869897e-05	high	169	0	3.08402958579882e-07	unclassified	79	0	2.89908316455696e-05	2	12
480	PWY0-1061: superpathway of L-alanine biosynthesis	high_unclassified	0.0192253783267145	0.0576761349801435	0	1.59444005467755e-05	high	169	0	2.49726035502959e-07	unclassified	79	0	1.61941265822785e-05	1	4
481	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	high_unclassified	0.145957465987804	0.437872397963411	0	1.70163291139241e-06	high	169	0	0	unclassified	79	0	1.70163291139241e-06	1	0
482	PWY0-1261: anhydromuropeptides recycling	high_unclassified	0.718308433133137	1	0	4.11544026664669e-06	high	169	0	2.36020420118343e-05	unclassified	79	0	2.7717482278481e-05	27	11
483	PWY0-1296: purine ribonucleosides degradation	high_unclassified	0.741675362235803	1	0	-1.15314369710134e-06	high	169	0	2.36067905325444e-05	unclassified	79	0	2.2453646835443e-05	17	7
484	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	high_unclassified	0.721645405487722	1	0	3.84080425436297e-06	high	169	0	5.76087928994083e-06	unclassified	79	0	9.6016835443038e-06	9	5
485	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	high_unclassified	0.757820983707199	1	0	3.46161005168152e-06	high	169	0	5.07404437869823e-06	unclassified	79	0	8.53565443037975e-06	13	5
486	PWY0-1319: CDP-diacylglycerol biosynthesis II	high_unclassified	0.0679893263405732	0.20396797902172	0	2.62075736948543e-05	high	169	0	1.75198579881657e-06	unclassified	79	0	2.79595594936709e-05	6	7
487	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	high_unclassified	0.145957465987804	0.437872397963411	0	1.90150632911392e-07	high	169	0	0	unclassified	79	0	1.90150632911392e-07	1	0
488	PWY0-1479: tRNA processing	high_unclassified	0.0199089083326856	0.0597267249980569	0	1.68593381769156e-05	high	169	0	1.46913017751479e-06	unclassified	79	0	1.83284683544304e-05	3	6
489	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	high_unclassified	0.885930681389325	1	0	-3.41985509265224e-05	high	169	0	0.000203706793964497	unclassified	79	0	0.000169508243037975	77	35
490	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	high_unclassified	0.0678606106734377	0.203581832020313	0	-1.75675614560707e-06	high	169	0	3.63504662721894e-05	unclassified	79	0	3.45937101265823e-05	23	20
491	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	high_unclassified	0.53496160091004	1	7.78097e-05	2.27788611115272e-05	high	169	0	0.000127239541420118	unclassified	79	7.78097e-05	0.000150018402531646	81	44
492	PWY0-781: aspartate superpathway	high_unclassified	0.000990567774871269	0.00297170332461381	0	1.47132215189873e-05	high	169	0	0	unclassified	79	0	1.47132215189873e-05	5	0
493	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	high_unclassified	0.00329611732455456	0.00988835197366368	0	8.93454430379747e-06	high	169	0	0	unclassified	79	0	8.93454430379747e-06	4	0
494	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	high_unclassified	0.00185535202975587	0.00556605608926762	0	9.55319373080668e-06	high	169	0	9.21644970414201e-08	unclassified	79	0	9.6453582278481e-06	1	6
495	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	high_unclassified	0.0111306993762945	0.0333920981288836	0	2.41481139240506e-06	high	169	0	0	unclassified	79	0	2.41481139240506e-06	3	0
496	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	high_unclassified	0.00100375199498301	0.00301125598494903	0	3.54214948917684e-06	high	169	0	3.59172662721893e-07	unclassified	79	0	3.90132215189873e-06	4	10
497	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	high_unclassified	0.139739204777326	0.419217614331979	0	7.21631232117444e-06	high	169	0	5.83149704142012e-07	unclassified	79	0	7.79946202531646e-06	3	4
498	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	high_unclassified	0.139739204777326	0.419217614331979	0	7.21631232117444e-06	high	169	0	5.83149704142012e-07	unclassified	79	0	7.79946202531646e-06	3	4
499	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	high_unclassified	0.236414487722064	0.709243463166192	0	-3.21886390532544e-07	high	169	0	3.21886390532544e-07	unclassified	79	0	0	3	0
500	PWY66-367: ketogenesis	high_unclassified	0.145957465987804	0.437872397963411	0	7.49421518987342e-07	high	169	0	0	unclassified	79	0	7.49421518987342e-07	1	0
501	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	high_unclassified	0.0111306993762945	0.0333920981288836	0	4.0286582278481e-06	high	169	0	0	unclassified	79	0	4.0286582278481e-06	3	0
502	PWY66-398: TCA cycle III (animals)	high_unclassified	0.951993791692508	1	0	6.91481911467306e-08	high	169	0	1.6644674556213e-07	unclassified	79	0	2.35594936708861e-07	2	1
503	PWY66-399: gluconeogenesis III	high_unclassified	0.00561712830363515	0.0168513849109054	0	2.34059662572092e-05	high	169	0	9.97742603550296e-07	unclassified	79	0	2.44037088607595e-05	5	9
504	PWY66-422: D-galactose degradation V (Leloir pathway)	high_unclassified	0.773697323932714	1	0	5.25793766159838e-05	high	169	0	0.000131772755029586	unclassified	79	0	0.00018435213164557	76	35
505	PWYG-321: mycolate biosynthesis	high_unclassified	0.0551086392655173	0.165325917796552	0	7.49731031383417e-06	high	169	0	6.33739053254438e-07	unclassified	79	0	8.13104936708861e-06	3	5
506	PYRIDNUCSAL-PWY: NAD salvage pathway I	high_unclassified	0.0221951658566499	0.0665854975699496	0	1.96233453973485e-05	high	169	0	1.39135207100592e-06	unclassified	79	0	2.10146974683544e-05	3	6
507	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	high_unclassified	0.185642748547638	0.556928245642914	0	4.69885314410906e-05	high	169	0	7.45950461538462e-05	unclassified	79	0	0.000121583577594937	33	21
508	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	high_unclassified	0.00329611732455456	0.00988835197366368	0	5.97227848101266e-06	high	169	0	0	unclassified	79	0	5.97227848101266e-06	4	0
509	RHAMCAT-PWY: L-rhamnose degradation I	high_unclassified	0.000990567774871269	0.00297170332461381	0	5.62093924050633e-06	high	169	0	0	unclassified	79	0	5.62093924050633e-06	5	0
510	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	high_unclassified	0.388279739677009	1	0	1.07881965545652e-05	high	169	0	0.000102087841420118	unclassified	79	0	0.000112876037974684	65	25
511	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	high_unclassified	0.236414487722064	0.709243463166192	0	-4.03255917159763e-07	high	169	0	4.03255917159763e-07	unclassified	79	0	0	3	0
512	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	high_unclassified	0.292582661749431	0.877747985248292	0	1.29779597588196e-05	high	169	0	3.15246928994083e-05	unclassified	79	0	4.45026526582278e-05	24	15
513	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	high_unclassified	0.0609567283402586	0.182870185020776	0	1.26007006141862e-05	high	169	0	2.19236094674556e-07	unclassified	79	0	1.28199367088608e-05	2	4
514	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	high_unclassified	0.0609567283402586	0.182870185020776	0	1.08509435847502e-05	high	169	0	2.92626035502959e-07	unclassified	79	0	1.11435696202532e-05	2	4
515	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	high_unclassified	0.430695553852837	1	0	5.72675866976256e-07	high	169	0	2.93098816568047e-07	unclassified	79	0	8.65774683544304e-07	2	2
516	TCA: TCA cycle I (prokaryotic)	high_unclassified	0.609739680561467	1	0	-2.56538979102689e-06	high	169	0	5.96080118343195e-06	unclassified	79	0	3.39541139240506e-06	16	6
517	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	high_unclassified	0.425619954919846	1	0	6.70898927421167e-06	high	169	0	8.32555029585799e-07	unclassified	79	0	7.54154430379747e-06	2	2
518	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	high_unclassified	0.236414487722064	0.709243463166192	0	-2.02005325443787e-06	high	169	0	2.02005325443787e-06	unclassified	79	0	0	3	0
519	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	high_unclassified	0.352855608239304	1	0	-4.57917534267096e-06	high	169	0	3.60197905325444e-05	unclassified	79	0	3.14406151898734e-05	41	15
520	THRESYN-PWY: superpathway of L-threonine biosynthesis	high_unclassified	0.619637223481478	1	0	-1.86691267702794e-05	high	169	0	8.91841863905325e-05	unclassified	79	0	7.05150596202532e-05	54	25
521	TRNA-CHARGING-PWY: tRNA charging	high_unclassified	0.208411898506835	0.625235695520506	0	9.43457605422815e-05	high	169	0	0.000223686378698225	unclassified	79	0	0.000318032139240506	48	28
522	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	high_unclassified	0.0387813106951796	0.116343932085539	0	6.28841772151899e-07	high	169	0	0	unclassified	79	0	6.28841772151899e-07	2	0
523	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	high_unclassified	0.266369447616631	0.799108342849894	0.0001048	0.000605813930057674	high	169	0.00106908	0.0012852791408284	unclassified	79	0.00117388	0.00189109307088608	164	77
524	VALSYN-PWY: L-valine biosynthesis	high_unclassified	0.0672322470143575	0.201696741043073	0	6.32183127930492e-05	high	169	0	3.07867201183432e-05	unclassified	79	0	9.40050329113924e-05	32	22
525	UNMAPPED	low_unclassified	0.0461705159467456	0.138511547840237	-0.127137	-0.0552499115886567	low	129	0.528591	0.506925759689922	unclassified	79	0.401454	0.451675848101266	129	78
526	UNINTEGRATED	low_unclassified	0.16934257970113	0.508027739103389	0.122902	0.0331523754293004	low	129	0.455685	0.483686113178295	unclassified	79	0.578587	0.516838488607595	129	78
527	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	low_unclassified	0.844742708766611	1	0	5.80553762143067e-06	low	129	0	2.07451674418605e-05	unclassified	79	0	2.65507050632911e-05	9	6
528	ANAEROFRUCAT-PWY: homolactic fermentation	low_unclassified	0.00143805287440074	0.00431415862320223	0	4.80093392993818e-05	low	129	0	1.61400720930233e-05	unclassified	79	0	6.41494113924051e-05	10	18
529	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	low_unclassified	0.0249004523976278	0.0747013571928833	0	5.84343930036307e-05	low	129	0	4.80018829457364e-05	unclassified	79	0	0.000106436275949367	24	24
530	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	low_unclassified	0.72553620907064	1	0	4.34213337258365e-07	low	129	0	1.59714728682171e-08	unclassified	79	0	4.50184810126582e-07	1	1
531	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	low_unclassified	0.299388846487434	0.898166539462303	0	1.18626483858306e-06	low	129	0	2.0050984496124e-07	unclassified	79	0	1.3867746835443e-06	2	3
532	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	low_unclassified	0.255160347806791	0.765481043420374	0	1.08097345697184e-05	low	129	0	7.81948062015504e-06	unclassified	79	0	1.86292151898734e-05	4	5
533	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	low_unclassified	0.0331744144117161	0.0995232432351484	0	3.69382731920322e-05	low	129	0	1.14788736434109e-05	unclassified	79	0	4.8417146835443e-05	9	13
534	ARO-PWY: chorismate biosynthesis I	low_unclassified	1.30036468060226e-07	3.90109404180677e-07	0	0.000131253883091944	low	129	0	2.04007410852713e-05	unclassified	79	0	0.000151654624177215	16	35
535	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	low_unclassified	0.22330878569592	0.66992635708776	0	1.52501811647532e-05	low	129	0	1.58467012403101e-05	unclassified	79	0	3.10968824050633e-05	20	17
536	AST-PWY: L-arginine degradation II (AST pathway)	low_unclassified	0.27393089125054	0.821792673751621	0	3.45747829457364e-06	low	129	0	1.16542170542636e-06	unclassified	79	0	4.6229e-06	3	4
537	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	low_unclassified	0.140289698443392	0.420869095330177	0	4.50089516239819e-06	low	129	0	1.71242635658915e-06	unclassified	79	0	6.21332151898734e-06	3	5
538	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	low_unclassified	0.000375580393575222	0.00112674118072567	0	7.27767440094201e-05	low	129	0	1.52853395348837e-05	unclassified	79	0	8.80620835443038e-05	10	20
539	CALVIN-PWY: Calvin-Benson-Bassham cycle	low_unclassified	0.000297337305794396	0.000892011917383189	0	9.47304115886566e-05	low	129	0	2.91633403100775e-05	unclassified	79	0	0.000123893751898734	19	27
540	CITRULBIO-PWY: L-citrulline biosynthesis	low_unclassified	0.0175757120832625	0.0527271362497876	0	4.59460727308409e-06	low	129	0	2.15146589147287e-06	unclassified	79	0	6.74607316455696e-06	8	13
541	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	low_unclassified	0.203302878109086	0.609908634327259	0.000146298	5.95155369149248e-05	low	129	0.00056701	0.000713386302325581	unclassified	79	0.000713308	0.000772901839240506	89	64
542	COA-PWY: coenzyme A biosynthesis I	low_unclassified	0.0942493278118045	0.282747983435413	8.95340000000001e-05	0.000277294895201648	low	129	0.000885534	0.000988549674418605	unclassified	79	0.000975068	0.00126584456962025	129	76
543	COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	low_unclassified	0.736096757763333	1	0	-4.98720586792268e-07	low	129	0	6.62491472868217e-07	unclassified	79	0	1.63770886075949e-07	1	1
